Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789473146,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789473147,10,,Aggregated,0.000000,0.000000,2,2,3,3,6,21,86,140,450,560,560,1177,0,2,7.448223517505815,1.107916934415698,559.1579159954563,0.0
1789473148,20,,Aggregated,0.000000,0.000000,5,5,5,5,6,11,44,140,1000,1100,1100,2571,0,5,9.304996811991643,1.107916934415698,1054.2823750292882,0.0
1789473149,20,,Aggregated,161.000000,0.000000,5,5,5,5,6,9,41,140,1100,2000,2000,3919,0,5,10.843052863429506,1.107916934415698,1972.3949170438573,0.0
1789473150,20,,Aggregated,697.500000,0.000000,5,5,5,5,6,9,41,140,1200,2000,2000,5241,0,5,11.267683679865952,1.107916934415698,1972.3949170438573,0.0
1789473151,20,,Aggregated,931.333333,0.000000,5,5,5,5,6,9,41,140,1400,2200,2200,6579,0,5,12.175804132485666,1.107916934415698,2180.2048749523237,0.0
1789473152,20,,Aggregated,1030.750000,0.000000,5,5,5,6,7,10,62,150,1500,3400,3400,7711,0,5,13.600704838548229,1.107916934415698,3391.343207913451,0.0
1789473153,20,,Aggregated,1090.800000,0.000000,5,5,5,6,7,11,64,150,1500,3400,3400,9001,0,5,13.94405614311475,1.107916934415698,3391.343207913451,0.0
1789473154,20,,Aggregated,1130.333333,0.000000,5,5,5,6,7,11,64,190,1400,2500,3400,10356,0,5,13.763010409941131,1.107916934415698,3391.343207913451,0.0
1789473155,20,,Aggregated,1131.142857,0.000000,5,5,5,6,7,11,66,190,1400,2500,3400,11693,0,5,13.710606070001605,1.107916934415698,3391.343207913451,0.0
1789473156,20,,Aggregated,1152.375000,0.000000,5,5,5,6,7,11,65,190,1500,3400,3400,13034,0,5,14.088742185043703,1.107916934415698,3401.0215420275927,0.0
1789473157,20,,Aggregated,1174.777778,0.000000,5,5,5,6,7,10,64,190,1500,3400,3400,14362,0,5,14.063461691593691,1.107916934415698,3401.0215420275927,0.0
1789473158,20,,Aggregated,1191.400000,0.000000,5,5,5,6,7,10,64,190,1400,3400,3400,15696,0,5,13.884721341084596,1.107916934415698,3401.0215420275927,0.0
1789473159,20,,Aggregated,1308.500000,0.000000,5,5,5,6,7,10,64,190,1500,3400,3400,17018,0,5,14.398921271009263,1.107916934415698,3401.0215420275927,0.0
1789473160,20,,Aggregated,1318.300000,0.000000,5,5,5,6,7,10,64,190,1500,3400,3400,18358,0,5,14.25472563563605,1.107916934415698,3401.0215420275927,0.0
1789473161,20,,Aggregated,1311.000000,0.000000,5,5,5,6,7,10,64,190,1500,3400,3400,19702,0,5,14.46796980876962,1.107916934415698,3401.0215420275927,0.0
1789473162,20,,Aggregated,1310.900000,0.000000,5,5,5,6,7,10,64,190,1500,3200,3400,21024,0,5,14.434605237172121,1.107916934415698,3401.0215420275927,0.0
1789473163,20,,Aggregated,1312.000000,0.000000,5,5,5,6,7,10,64,190,1500,3200,3400,22357,0,5,14.459615868103072,1.107916934415698,3401.0215420275927,0.0
1789473164,20,,Aggregated,1312.900000,0.000000,5,5,5,6,7,10,64,190,1500,3200,3400,23697,0,5,14.278824001044041,1.107916934415698,3401.0215420275927,0.0
1789473165,20,,Aggregated,1332.100000,0.000000,5,5,5,6,7,10,64,190,1500,3400,3500,25050,0,5,14.48680935598103,1.107916934415698,3486.0602079425007,0.0
1789473166,1,,Aggregated,1334.700000,0.000000,5,5,5,6,7,10,65,200,1500,3400,3500,26246,0,5,14.770895463749746,1.107916934415698,3486.0602079425007,0.0
